name,image_id,confidence,xmin,ymin,xmax,ymax
scallop,000317.xml,0.6314044,2532,1245,2688,1375
scallop,000317.xml,0.55542666,1779,1909,1946,2041
scallop,000317.xml,0.17198415,2698,1954,3057,2152
scallop,000317.xml,0.21100298,2388,1225,2484,1316
scallop,000317.xml,0.09455442,1791,1786,1936,2070
holothurian,000279.xml,0.9689793,2601,0,2980,131
holothurian,000279.xml,0.10924456,3545,27,3837,158
holothurian,000279.xml,0.9671317,0,1501,505,1861
scallop,000279.xml,0.98128146,1512,1514,1831,1899
scallop,000279.xml,0.9972199,2594,396,2981,757
scallop,000279.xml,0.988009,1680,4,1911,147
scallop,000279.xml,0.9499111,1959,1908,2305,2154
scallop,000279.xml,0.9270644,403,180,601,332
scallop,000279.xml,0.8391295,1257,234,1433,378
scallop,000279.xml,0.92720824,866,785,1115,1026
scallop,000279.xml,0.9555675,3071,0,3467,145
scallop,000279.xml,0.7939159,1396,1847,1676,2148
scallop,000279.xml,0.99842346,2902,1168,3380,1560
scallop,000279.xml,0.9908908,92,352,308,544
scallop,000279.xml,0.99303716,2463,1273,2940,1682
scallop,000279.xml,0.9944571,1357,929,1789,1306
scallop,000279.xml,0.99347055,2737,847,3123,1156
scallop,000279.xml,0.73495656,3495,707,3826,993
scallop,000279.xml,0.8559408,1,522,177,716
scallop,000279.xml,0.80931693,1319,337,1512,497
scallop,000279.xml,0.82484746,3444,222,3706,484
scallop,000279.xml,0.055523235,1504,314,1650,402
scallop,000279.xml,0.4043422,1964,925,2115,1013
scallop,000279.xml,0.05892196,1596,355,1697,433
scallop,000279.xml,0.17946169,1279,259,1525,522
scallop,000279.xml,0.14522387,2582,301,2756,438
scallop,000279.xml,0.07326368,2550,553,2723,711
scallop,000279.xml,0.25616935,3683,1814,3838,2068
scallop,000279.xml,0.09726797,1141,223,1460,389
scallop,000279.xml,0.18258935,920,321,1101,464
scallop,000279.xml,0.16431807,540,1274,860,1509
echinus,000075.xml,0.9758793,1549,1053,1631,1135
echinus,000075.xml,0.86877716,1300,1372,1359,1449
echinus,000075.xml,0.71332306,1840,1101,1917,1174
echinus,000075.xml,0.9124333,1996,778,2047,851
echinus,000075.xml,0.7048665,1883,720,1952,790
echinus,000075.xml,0.7983043,1946,1144,2020,1201
echinus,000075.xml,0.39107335,1550,1261,1619,1328
echinus,000075.xml,0.5922121,1637,1013,1687,1059
echinus,000075.xml,0.7456322,141,1342,250,1450
echinus,000075.xml,0.13604568,1574,609,1622,658
echinus,000075.xml,0.5534255,1910,1234,1971,1294
echinus,000075.xml,0.934093,1979,1232,2044,1313
echinus,000075.xml,0.123132184,835,1350,954,1437
echinus,000075.xml,0.13057823,1934,1367,2031,1483
echinus,000075.xml,0.42526832,2025,1100,2047,1159
echinus,000075.xml,0.14806958,0,1205,70,1397
echinus,000075.xml,0.11587407,1331,1448,1389,1495
echinus,000075.xml,0.51452273,1971,1324,2034,1383
echinus,000075.xml,0.45254695,513,1215,565,1286
scallop,000075.xml,0.954907,1209,972,1272,1034
scallop,000075.xml,0.7439467,1508,865,1570,921
scallop,000075.xml,0.5120437,1877,618,1937,678
scallop,000075.xml,0.10757121,1706,659,1759,701
scallop,000075.xml,0.8761391,1859,1163,1912,1247
scallop,000075.xml,0.27602857,1515,790,1562,838
scallop,000075.xml,0.25636834,1644,663,1710,727
scallop,000075.xml,0.6651496,1807,1291,1891,1362
scallop,000075.xml,0.059537414,1799,347,1860,404
scallop,000075.xml,0.085970625,1658,907,1728,964
scallop,000075.xml,0.604915,1204,1057,1271,1108
scallop,000075.xml,0.1964858,1822,906,1882,959
scallop,000075.xml,0.056414448,1109,637,1197,707
scallop,000075.xml,0.19654126,634,979,685,1035
scallop,000075.xml,0.120659634,801,1244,952,1334
scallop,000075.xml,0.221007,1958,918,2037,1014
scallop,000075.xml,0.07724903,1804,1232,1893,1379
scallop,000075.xml,0.11003006,1801,1236,1877,1297
scallop,000075.xml,0.059152458,434,249,473,278
scallop,000075.xml,0.23245959,1808,1239,1847,1296
scallop,000075.xml,0.053601574,1864,1162,1911,1193
starfish,000075.xml,0.53974694,1165,1266,1246,1325
starfish,000075.xml,0.4068242,947,1259,1026,1320
starfish,000075.xml,0.8094352,1935,1370,2032,1481
holothurian,000486.xml,0.9854885,358,228,481,366
holothurian,000486.xml,0.36227292,633,0,674,61
echinus,000486.xml,0.9494938,236,222,351,339
echinus,000486.xml,0.9374521,566,1,637,40
echinus,000486.xml,0.9583965,598,232,702,316
echinus,000486.xml,0.9038602,137,254,230,330
echinus,000486.xml,0.9234621,656,137,719,213
echinus,000486.xml,0.8552551,629,354,720,404
echinus,000486.xml,0.93966347,486,150,575,233
scallop,000486.xml,0.14167044,149,378,171,404
starfish,000486.xml,0.9939826,200,47,277,129
starfish,000486.xml,0.76571524,393,373,463,405
starfish,000486.xml,0.7683575,661,36,716,80
echinus,000736.xml,0.9917418,3379,1117,3807,1494
echinus,000736.xml,0.9828597,930,245,1158,466
echinus,000736.xml,0.9890731,1094,748,1359,1005
echinus,000736.xml,0.8204681,2,916,176,1134
echinus,000736.xml,0.2104779,1679,1772,1818,1964
scallop,000736.xml,0.06403442,980,1710,1104,1805
starfish,000736.xml,0.14071685,3610,2045,3826,2156
holothurian,000143.xml,0.9873422,1168,1535,1602,1945
holothurian,000143.xml,0.98947096,1285,958,1803,1273
echinus,000143.xml,0.65171736,2621,678,2904,955
echinus,000143.xml,0.5503974,2337,579,2840,915
scallop,000143.xml,0.09455037,1932,1920,2149,2124
scallop,000143.xml,0.06146002,3439,1845,3683,2057
starfish,000143.xml,0.9835037,434,1374,880,1689
starfish,000644.xml,0.9936107,2107,1475,2342,1745
starfish,000644.xml,0.9379331,1077,1883,1206,2072
starfish,000644.xml,0.108944,1795,274,1905,414
scallop,000387.xml,0.99625945,2634,1370,2822,1526
scallop,000387.xml,0.9899539,2026,942,2170,1051
scallop,000387.xml,0.99075246,2119,1250,2283,1364
scallop,000387.xml,0.99644285,3117,1531,3346,1708
scallop,000387.xml,0.8866494,1030,1299,1159,1422
scallop,000387.xml,0.7129009,1333,1207,1460,1309
scallop,000387.xml,0.9368365,2706,1804,2907,2027
scallop,000387.xml,0.46893737,2971,637,3086,705
scallop,000387.xml,0.11210741,1907,1824,2082,2001
scallop,000387.xml,0.8126021,2289,1251,2412,1350
scallop,000387.xml,0.20871337,392,1159,485,1230
scallop,000387.xml,0.15717706,1588,1805,1664,1890
scallop,000387.xml,0.08296878,2126,1046,2183,1101
scallop,000387.xml,0.17876036,3289,1112,3485,1240
scallop,000387.xml,0.12956457,3119,1379,3224,1456
scallop,000387.xml,0.061480265,1656,1690,1738,1789
starfish,000387.xml,0.05057476,1333,1207,1460,1308
starfish,000387.xml,0.46952793,1,1545,218,1788
echinus,000248.xml,0.95027614,1300,1079,1444,1227
echinus,000248.xml,0.99301004,1270,1615,1502,1849
holothurian,000002.xml,0.98450875,491,343,684,584
holothurian,000002.xml,0.9729918,890,578,1163,755
echinus,000002.xml,0.98144126,90,367,308,520
echinus,000002.xml,0.9848321,579,517,741,668
echinus,000002.xml,0.9280564,1059,926,1283,1079
echinus,000002.xml,0.9900776,386,174,594,372
echinus,000002.xml,0.9754917,1153,686,1365,899
echinus,000002.xml,0.29095235,1305,911,1516,1077
echinus,000002.xml,0.3058206,907,2,1045,67
echinus,000002.xml,0.09577522,1802,1,1893,61
echinus,000002.xml,0.081787124,1625,347,1715,442
scallop,000002.xml,0.11629749,1706,45,1874,111
starfish,000002.xml,0.9763158,882,981,1060,1076
starfish,000002.xml,0.1531743,1835,1018,1919,1077
scallop,000315.xml,0.95788413,1552,1501,1697,1633
scallop,000315.xml,0.9941332,2225,1651,2388,1809
scallop,000315.xml,0.97484154,293,1331,443,1441
scallop,000315.xml,0.9721593,2245,2049,2448,2158
scallop,000315.xml,0.9665713,1250,1265,1396,1390
scallop,000315.xml,0.4482119,1685,1488,1816,1607
scallop,000315.xml,0.8102227,2027,1234,2211,1378
scallop,000315.xml,0.5633459,3533,1154,3788,1372
scallop,000315.xml,0.45849955,2146,1445,2291,1558
scallop,000315.xml,0.6209775,1763,1414,1911,1536
scallop,000315.xml,0.7171435,2259,1123,2376,1222
scallop,000315.xml,0.888248,3071,2061,3188,2158
scallop,000315.xml,0.4149521,2537,1401,2687,1517
scallop,000315.xml,0.70247096,1777,1356,1889,1430
scallop,000315.xml,0.87304235,3322,2051,3559,2158
scallop,000315.xml,0.64106476,2891,1886,3110,2079
scallop,000315.xml,0.1739135,1524,1492,1829,1625
scallop,000315.xml,0.09234752,2162,2085,2206,2139
scallop,000315.xml,0.12410514,1896,1277,2003,1383
scallop,000315.xml,0.64638233,1417,994,1530,1089
scallop,000315.xml,0.5109816,3570,1030,3751,1159
scallop,000315.xml,0.24192621,1360,1179,1526,1288
scallop,000315.xml,0.39885002,3290,1446,3493,1617
scallop,000315.xml,0.51697105,2129,1828,2287,1994
scallop,000315.xml,0.07002995,1269,1336,1375,1393
scallop,000315.xml,0.6621316,1392,1610,1534,1745
scallop,000315.xml,0.07307367,2326,1794,2510,1938
scallop,000315.xml,0.298315,1974,1968,2174,2156
scallop,000315.xml,0.06854434,1317,1692,1422,1808
starfish,000315.xml,0.0852685,1582,974,1850,1144
starfish,000315.xml,0.13429761,3312,1609,3554,1812
echinus,000099.xml,0.90185755,1201,358,1349,503
scallop,000099.xml,0.08708287,2348,1163,2468,1253
scallop,000099.xml,0.115832634,2108,1364,2240,1447
starfish,000099.xml,0.9767259,0,124,505,440
starfish,000099.xml,0.8043699,840,199,1233,479
holothurian,000604.xml,0.9734865,428,214,502,285
holothurian,000604.xml,0.9515091,489,114,568,207
echinus,000604.xml,0.96582484,560,172,617,229
echinus,000604.xml,0.94066787,399,8,458,68
echinus,000604.xml,0.92508984,273,73,328,139
echinus,000604.xml,0.9438495,557,17,614,74
echinus,000604.xml,0.9312077,112,108,178,175
echinus,000604.xml,0.90052295,588,299,643,349
echinus,000604.xml,0.93447703,563,111,611,158
echinus,000604.xml,0.9102872,547,260,603,305
echinus,000604.xml,0.89924115,602,228,653,275
echinus,000604.xml,0.9081709,632,133,677,178
echinus,000604.xml,0.94442695,474,1,523,42
echinus,000604.xml,0.24503899,601,0,639,27
echinus,000604.xml,0.9197656,478,291,541,357
echinus,000604.xml,0.8558365,615,181,660,220
scallop,000604.xml,0.14067297,604,347,666,388
starfish,000604.xml,0.98601985,141,35,240,117
starfish,000604.xml,0.1906492,661,252,719,318
starfish,000604.xml,0.21586683,318,2,404,36
scallop,000265.xml,0.99684227,1438,1657,1840,1961
scallop,000265.xml,0.98571706,3472,387,3824,592
scallop,000265.xml,0.9901543,2715,575,3063,792
scallop,000265.xml,0.99137866,3068,1429,3623,1865
scallop,000265.xml,0.38370708,1694,918,1863,1052
scallop,000265.xml,0.18995537,3397,203,3537,290
scallop,000265.xml,0.057116974,3528,122,3745,298
scallop,000265.xml,0.050274108,3640,17,3832,147
starfish,000265.xml,0.9940591,1334,793,1738,1077
starfish,000265.xml,0.9957176,2379,206,2705,418
holothurian,000156.xml,0.5804329,1855,1058,2311,1368
echinus,000156.xml,0.97864383,2392,915,2711,1193
scallop,000156.xml,0.05383366,2357,182,2811,463
scallop,000156.xml,0.06382499,1161,687,1372,854
starfish,000156.xml,0.082352325,2357,182,2811,463
holothurian,000187.xml,0.93505013,871,1113,1512,1369
holothurian,000187.xml,0.6640965,941,1449,1478,1947
holothurian,000187.xml,0.17586255,934,1083,1532,2084
echinus,000187.xml,0.98972523,200,844,686,1151
echinus,000187.xml,0.47954378,2047,1711,2228,1943
echinus,000717.xml,0.9784858,863,1804,1034,1991
echinus,000717.xml,0.97974914,1899,130,2131,373
echinus,000717.xml,0.39316654,539,1511,716,1648
echinus,000717.xml,0.8444194,2065,108,2219,220
echinus,000717.xml,0.4390331,2563,1056,2664,1184
echinus,000717.xml,0.4700123,2862,1101,3048,1277
echinus,000717.xml,0.8896248,1721,1785,1850,1928
echinus,000717.xml,0.13157582,3031,2047,3157,2156
echinus,000717.xml,0.1285077,1572,1420,1679,1525
scallop,000717.xml,0.6119325,3200,1928,3446,2153
scallop,000410.xml,0.9774957,1337,784,1522,889
scallop,000410.xml,0.99358636,3257,657,3550,807
scallop,000410.xml,0.8999466,2707,530,2883,631
scallop,000410.xml,0.6185082,3294,279,3472,374
scallop,000410.xml,0.997171,2677,793,2986,974
scallop,000410.xml,0.16424829,3502,538,3834,693
scallop,000410.xml,0.09205149,3667,1444,3837,1569
scallop,000410.xml,0.12808187,2208,900,2333,1013
scallop,000410.xml,0.06506495,0,1615,127,1738
scallop,000410.xml,0.52313817,3259,554,3385,611
scallop,000410.xml,0.15885381,2827,521,2893,578
scallop,000410.xml,0.09730463,2804,517,2893,603
scallop,000410.xml,0.39381582,2259,1083,2415,1167
scallop,000410.xml,0.11982397,3547,587,3785,684
scallop,000410.xml,0.13939443,3230,1612,3631,2080
holothurian,000290.xml,0.95922154,3398,607,3795,804
scallop,000290.xml,0.9959927,3174,75,3364,215
scallop,000290.xml,0.98444694,2066,84,2222,201
scallop,000290.xml,0.9961816,2341,1201,2629,1445
scallop,000290.xml,0.99458426,2590,1606,2913,1907
scallop,000290.xml,0.9669162,1836,386,2039,511
scallop,000290.xml,0.98861873,868,395,1062,545
scallop,000290.xml,0.99497306,2017,1799,2279,2102
scallop,000290.xml,0.9938793,1754,1766,2003,2044
scallop,000290.xml,0.9956819,2781,1399,3051,1654
scallop,000290.xml,0.9746357,1998,632,2179,739
scallop,000290.xml,0.909438,334,1132,534,1293
scallop,000290.xml,0.99451053,2117,1219,2387,1470
scallop,000290.xml,0.9934662,2645,793,2891,966
scallop,000290.xml,0.89024836,2233,612,2423,770
scallop,000290.xml,0.947996,1030,768,1219,931
scallop,000290.xml,0.7906368,1435,15,1572,120
scallop,000290.xml,0.87918174,843,739,1038,897
scallop,000290.xml,0.30020446,1706,254,1863,381
scallop,000290.xml,0.10172595,1181,62,1335,187
scallop,000290.xml,0.20653853,8,674,215,829
scallop,000290.xml,0.78513736,1175,0,1308,74
scallop,000290.xml,0.055686597,2676,672,2867,797
scallop,000290.xml,0.119362414,1583,945,1819,1226
scallop,000290.xml,0.51809126,2586,320,2770,412
scallop,000290.xml,0.55232537,1608,1053,1808,1210
scallop,000290.xml,0.23078449,2043,173,2117,228
scallop,000290.xml,0.114561245,1584,1210,1793,1362
scallop,000290.xml,0.28325045,1798,1792,2330,2091
scallop,000290.xml,0.7084588,2075,1207,2691,1456
scallop,000290.xml,0.082147524,818,515,926,612
scallop,000290.xml,0.16328546,2777,579,3036,737
scallop,000290.xml,0.117426746,1227,59,1330,132
scallop,000290.xml,0.09255161,2046,132,2104,231
scallop,000290.xml,0.14367478,2686,696,2826,780
starfish,000290.xml,0.98290527,3034,450,3480,761
echinus,000656.xml,0.9820632,2967,145,3315,426
echinus,000656.xml,0.84466034,1876,1372,2127,1598
echinus,000656.xml,0.9560674,3608,403,3838,565
echinus,000656.xml,0.24805777,3216,0,3407,163
starfish,000656.xml,0.8391415,875,1124,991,1258
starfish,000656.xml,0.13683163,817,1170,891,1352
holothurian,000209.xml,0.97297716,2098,1724,2553,2127
echinus,000209.xml,0.9947878,1082,1161,1367,1427
echinus,000209.xml,0.52454317,2788,1324,2984,1441
echinus,000209.xml,0.2719566,1,1698,257,1925
echinus,000209.xml,0.35434723,3625,1514,3835,1781
scallop,000209.xml,0.99804306,1483,1484,1802,1744
echinus,000726.xml,0.9755592,2950,1148,3121,1309
echinus,000726.xml,0.9671053,3013,1975,3218,2145
echinus,000726.xml,0.9745694,3578,949,3791,1110
echinus,000726.xml,0.7800003,1717,1893,1839,2012
echinus,000726.xml,0.44353193,2486,1190,2580,1301
echinus,000726.xml,0.16559742,2892,2038,3021,2151
echinus,000348.xml,0.9883754,2298,911,2485,1067
scallop,000348.xml,0.92440957,2815,983,2985,1108
scallop,000348.xml,0.9835279,1627,918,1762,1014
scallop,000348.xml,0.80889076,2707,1111,2893,1246
scallop,000348.xml,0.89715034,1345,1121,1538,1309
scallop,000348.xml,0.41321474,1528,912,1646,981
scallop,000348.xml,0.5184239,1849,824,1967,925
scallop,000348.xml,0.36046824,465,979,665,1121
scallop,000348.xml,0.90792185,1820,917,1966,994
scallop,000348.xml,0.19998236,2503,1521,2746,1728
scallop,000348.xml,0.97627753,2076,1361,2262,1526
scallop,000348.xml,0.9227166,1349,980,1470,1049
scallop,000348.xml,0.09032864,1559,1019,1753,1152
scallop,000348.xml,0.068440326,2011,845,2112,941
scallop,000348.xml,0.30044913,2690,2048,2929,2158
scallop,000348.xml,0.21838012,2520,1082,2694,1189
scallop,000348.xml,0.057534147,2007,273,2114,358
scallop,000348.xml,0.12612523,2919,1511,3152,1694
scallop,000348.xml,0.10820546,2700,148,2777,211
scallop,000348.xml,0.0553448,1534,911,1789,1010
scallop,000348.xml,0.061696652,2263,1374,2386,1474
scallop,000348.xml,0.16759339,2953,1209,3176,1380
scallop,000348.xml,0.057785004,2182,381,2270,450
scallop,000348.xml,0.3506453,1120,975,1223,1034
scallop,000348.xml,0.06370156,2960,1264,3116,1376
scallop,000348.xml,0.11405184,1109,959,1220,1133
scallop,000348.xml,0.0863803,3272,1746,3603,1993
scallop,000348.xml,0.10995527,2754,1399,2952,1550
scallop,000348.xml,0.05335747,2640,1166,2726,1216
scallop,000348.xml,0.13960318,1310,1403,1488,1535
scallop,000348.xml,0.17324972,1108,1016,1195,1119
scallop,000348.xml,0.48388183,2691,1038,2813,1132
scallop,000348.xml,0.33472952,1937,734,2060,825
scallop,000348.xml,0.082309045,1843,808,1974,1010
scallop,000348.xml,0.13355297,2458,579,2568,639
scallop,000348.xml,0.074358344,2921,915,3037,981
scallop,000348.xml,0.058739346,714,565,830,628
starfish,000348.xml,0.9840798,1327,769,1564,903
echinus,000710.xml,0.9772719,1432,998,1677,1225
echinus,000710.xml,0.9702688,1432,424,1643,652
echinus,000710.xml,0.75659543,494,362,702,538
echinus,000710.xml,0.9754709,431,1380,715,1573
echinus,000710.xml,0.694056,1795,0,2021,78
starfish,000710.xml,0.99459296,2853,0,3104,187
starfish,000710.xml,0.76438105,217,236,412,430
echinus,000249.xml,0.9920718,1411,1094,1597,1278
echinus,000249.xml,0.994913,914,1716,1170,1948
echinus,000249.xml,0.8974485,1442,658,1569,785
echinus,000249.xml,0.99110293,1308,1661,1533,1866
echinus,000249.xml,0.09036331,564,828,839,1010
scallop,000371.xml,0.9922537,1175,859,1310,966
scallop,000371.xml,0.98179376,3244,818,3391,903
scallop,000371.xml,0.9400963,3227,1963,3491,2155
scallop,000371.xml,0.062407408,2839,682,2936,764
scallop,000371.xml,0.19671579,3378,1857,3585,2018
scallop,000371.xml,0.053861763,1899,570,2063,650
scallop,000371.xml,0.43850833,1266,615,1351,687
scallop,000371.xml,0.07231594,3300,1119,3432,1191
scallop,000371.xml,0.57318074,1100,737,1202,810
scallop,000371.xml,0.22918354,3531,884,3697,989
scallop,000371.xml,0.091088854,3508,2093,3674,2158
echinus,000530.xml,0.44912264,2182,1632,2270,1719
echinus,000530.xml,0.07586944,590,1240,692,1329
scallop,000445.xml,0.9940083,935,982,1114,1175
scallop,000445.xml,0.9832192,2848,746,2968,876
scallop,000445.xml,0.5425997,1514,2037,1649,2158
scallop,000445.xml,0.17133105,1759,1468,1911,1643
scallop,000445.xml,0.076341085,2779,1569,2929,1752
starfish,000445.xml,0.9703306,2036,158,2247,408
starfish,000445.xml,0.40566796,3076,471,3241,637
holothurian,000234.xml,0.96437687,1622,1228,2082,1405
echinus,000234.xml,0.96387565,1736,0,2392,504
echinus,000234.xml,0.13029575,1929,761,2146,1070
echinus,000234.xml,0.60523504,1934,822,2067,1047
holothurian,000076.xml,0.36514327,1150,1037,1279,1114
holothurian,000076.xml,0.15214634,1313,984,1393,1066
echinus,000076.xml,0.9751373,172,1122,233,1176
echinus,000076.xml,0.8556749,770,1101,839,1176
echinus,000076.xml,0.72358215,782,1048,836,1095
echinus,000076.xml,0.2631731,491,1105,613,1200
echinus,000076.xml,0.08846017,940,907,987,956
echinus,000076.xml,0.11051765,772,1037,837,1192
scallop,000076.xml,0.58610684,195,1059,244,1103
scallop,000076.xml,0.092513904,113,1094,174,1138
scallop,000076.xml,0.64183944,49,1097,106,1134
scallop,000076.xml,0.05070231,1854,1040,2046,1193
starfish,000076.xml,0.9892965,1483,1233,1759,1367
starfish,000076.xml,0.58221114,113,1093,173,1138
starfish,000076.xml,0.080832854,164,1236,344,1342
starfish,000076.xml,0.46890953,596,1416,811,1535
starfish,000076.xml,0.06654522,49,1097,106,1134
starfish,000076.xml,0.050204318,1589,1488,1664,1531
starfish,000076.xml,0.072592564,570,1391,939,1535
starfish,000076.xml,0.051495597,1134,1048,1176,1092
holothurian,000246.xml,0.10818201,0,155,633,476
echinus,000246.xml,0.9876681,1406,514,1707,835
echinus,000246.xml,0.6207526,2439,62,2611,162
echinus,000246.xml,0.7558314,3443,463,3620,615
scallop,000246.xml,0.21340622,2019,1729,2181,1911
starfish,000246.xml,0.7531247,0,457,598,1143
holothurian,000626.xml,0.99215746,1403,729,2016,1075
echinus,000626.xml,0.28238118,882,0,1221,130
scallop,000626.xml,0.9117274,1801,0,2063,247
starfish,000626.xml,0.074881546,1660,1231,1863,1382
echinus,000311.xml,0.23526815,2820,1189,2987,1344
scallop,000311.xml,0.9179315,1188,1302,1293,1395
scallop,000311.xml,0.71674633,3591,607,3743,717
